"ID","TIME","TIMESTAMP","LATITUDE","LONGITUDE","DEPLOYMENT.DATE","DEPLOYMENT.DATETIME","O3.GAIN.PSE","O3.OFFSET.PSE","O3.GAIN.AQ","O3.OFFSET.AQ","O3.PROXY","O3.RAW","O3.PSE","O3.AQ","NO2.RAW","NO2.AQ"
"AQY BB-642","2020-07-08 20:00:00",2020-07-08 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,23.7,26.11,23.01,23.41,2.48,3.39
"AQY BB-633","2020-07-08 21:00:00",2020-07-08 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,21.9,29.26,22.54,23.06,-5.91,2.37
"AQY BB-642","2020-07-08 21:00:00",2020-07-08 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,21.9,25.3,20.94,21.44,1.95,3.73
"AQY BB-633","2020-07-08 22:00:00",2020-07-08 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,20.2,28.84,21.7,22.21,-9.02,1.01
"AQY BB-642","2020-07-08 22:00:00",2020-07-08 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,20.2,25.28,20.89,21.39,0.01,2.82
"AQY BB-633","2020-07-08 23:00:00",2020-07-08 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.3,27.76,19.52,20.02,-12.35,-0.08
"AQY BB-642","2020-07-08 23:00:00",2020-07-08 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.3,24.65,19.29,19.85,-3.12,1.81
"AQY BB-633","2020-07-09 00:00:00",2020-07-09 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.8,28.14,20.29,20.79,-13.68,-0.97
"AQY BB-642","2020-07-09 00:00:00",2020-07-09 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.8,25.07,20.36,20.88,-4.76,0.72
"AQY BB-633","2020-07-09 01:00:00",2020-07-09 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.2,27.67,19.34,19.83,-13.17,-0.44
"AQY BB-642","2020-07-09 01:00:00",2020-07-09 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.2,24.6,19.16,19.73,-4.83,1.03
"AQY BB-633","2020-07-09 02:00:00",2020-07-09 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.4,27.65,19.3,19.79,-12.94,-0.31
"AQY BB-642","2020-07-09 02:00:00",2020-07-09 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.4,24.77,19.6,20.15,-5.14,0.76
"AQY BB-633","2020-07-09 03:00:00",2020-07-09 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,18.7,28.48,20.97,21.48,-13.07,-0.86
"AQY BB-642","2020-07-09 03:00:00",2020-07-09 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,18.7,25.37,21.12,21.61,-5.44,0.18
"AQY BB-633","2020-07-09 04:00:00",2020-07-09 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,20,28.91,21.84,22.35,-11.93,-0.52
"AQY BB-642","2020-07-09 04:00:00",2020-07-09 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,20,25.59,21.68,22.14,-4.29,0.56
"AQY BB-633","2020-07-09 05:00:00",2020-07-09 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,20.8,29.27,22.56,23.08,-11.12,-0.31
"AQY BB-642","2020-07-09 05:00:00",2020-07-09 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,20.8,25.66,21.86,22.31,-3.81,0.74
"AQY BB-633","2020-07-09 06:00:00",2020-07-09 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.9,27.68,19.36,19.85,-9.54,1.42
"AQY BB-642","2020-07-09 06:00:00",2020-07-09 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.9,24.6,19.16,19.73,-3.43,1.7
"AQY BB-633","2020-07-09 07:00:00",2020-07-09 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,18.8,28.07,20.14,20.65,-9.94,0.99
"AQY BB-642","2020-07-09 07:00:00",2020-07-09 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,18.8,24.92,19.98,20.51,-3.81,1.28
"AQY BB-633","2020-07-09 08:00:00",2020-07-09 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,18.9,28.2,20.41,20.91,-9.77,0.99
"AQY BB-642","2020-07-09 08:00:00",2020-07-09 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,18.9,25.04,20.28,20.8,-3.97,1.12
"AQY BB-633","2020-07-09 09:00:00",2020-07-09 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,19.8,28.66,21.33,21.84,-9.89,0.67
"AQY BB-642","2020-07-09 09:00:00",2020-07-09 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,19.8,25.31,20.97,21.46,-4.1,0.86
"AQY BB-633","2020-07-09 10:00:00",2020-07-09 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,18,28.86,21.74,22.25,-9.77,0.62
"AQY BB-642","2020-07-09 10:00:00",2020-07-09 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,18,25.53,21.53,22,-4.12,0.69
"AQY BB-633","2020-07-09 11:00:00",2020-07-09 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.9,27.81,19.62,20.12,-8.82,1.71
"AQY BB-642","2020-07-09 11:00:00",2020-07-09 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.9,24.64,19.27,19.83,-3.56,1.61
"AQY BB-633","2020-07-09 12:00:00",2020-07-09 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,18.8,27.94,19.88,20.38,-8.89,1.6
"AQY BB-642","2020-07-09 12:00:00",2020-07-09 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,18.8,24.81,19.7,20.24,-3.84,1.35
"AQY BB-633","2020-07-09 13:00:00",2020-07-09 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,18.1,27.39,18.77,19.26,-7.73,2.52
"AQY BB-642","2020-07-09 13:00:00",2020-07-09 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,18.1,24.2,18.15,18.76,-2.81,2.29
"AQY BB-633","2020-07-09 14:00:00",2020-07-09 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,18.4,27.23,18.45,18.94,-6.02,3.48
"AQY BB-642","2020-07-09 14:00:00",2020-07-09 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,18.4,23.59,16.59,17.27,-1.64,3.3
"AQY BB-633","2020-07-09 15:00:00",2020-07-09 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.9,27.06,18.11,18.59,-3.76,4.74
"AQY BB-642","2020-07-09 15:00:00",2020-07-09 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.9,23.55,16.49,17.17,-0.79,3.73
"AQY BB-633","2020-07-09 16:00:00",2020-07-09 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.7,26.4,16.78,17.25,-1.2,6.44
"AQY BB-642","2020-07-09 16:00:00",2020-07-09 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.7,22.97,15.02,15.76,0.78,4.9
"AQY BB-633","2020-07-09 17:00:00",2020-07-09 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.7,27.04,18.07,18.55,-1,6.17
"AQY BB-642","2020-07-09 17:00:00",2020-07-09 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.7,23.45,16.24,16.93,1.83,5.04
"AQY BB-633","2020-07-09 18:00:00",2020-07-09 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,22.5,29.37,22.76,23.28,-0.86,4.9
"AQY BB-642","2020-07-09 18:00:00",2020-07-09 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,22.5,25.25,20.82,21.31,3.75,4.63
"AQY BB-633","2020-07-09 19:00:00",2020-07-09 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,28.5,32.26,28.58,29.15,-0.84,3.24
"AQY BB-642","2020-07-09 19:00:00",2020-07-09 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,28.5,27.57,26.72,26.97,6.08,4.02
"AQY BB-633","2020-07-09 20:00:00",2020-07-09 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,27,31.82,27.7,28.26,-1.29,3.26
"AQY BB-642","2020-07-09 20:00:00",2020-07-09 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,27,26.98,25.22,25.53,5.83,4.33
"AQY BB-633","2020-07-09 21:00:00",2020-07-09 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,25.7,31.4,26.85,27.4,-3.99,2.11
"AQY BB-642","2020-07-09 21:00:00",2020-07-09 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,25.7,26.92,25.07,25.38,4.09,3.55
"AQY BB-633","2020-07-09 22:00:00",2020-07-09 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,23,30.21,24.45,24.99,-6.7,1.41
"AQY BB-642","2020-07-09 22:00:00",2020-07-09 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,23,26.18,23.18,23.58,1.3,2.78
"AQY BB-633","2020-07-09 23:00:00",2020-07-09 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,20.1,28.79,21.59,22.11,-10.65,0.2
"AQY BB-642","2020-07-09 23:00:00",2020-07-09 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,20.1,25.32,21,21.49,-1.98,1.86
"AQY BB-633","2020-07-10 00:00:00",2020-07-10 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,19.7,28.49,20.99,21.5,-9.8,0.82
"AQY BB-642","2020-07-10 00:00:00",2020-07-10 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,19.7,25.04,20.28,20.8,-1.59,2.25
"AQY BB-633","2020-07-10 01:00:00",2020-07-10 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,17.9,27.46,18.92,19.41,-11.47,0.55
"AQY BB-642","2020-07-10 01:00:00",2020-07-10 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,17.9,24.23,18.22,18.83,-3.4,1.99
"AQY BB-633","2020-07-10 02:00:00",2020-07-10 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,15.8,26.46,16.9,17.38,-12.17,0.77
"AQY BB-642","2020-07-10 02:00:00",2020-07-10 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,15.8,23.48,16.31,17,-4.72,1.92
"AQY BB-633","2020-07-10 03:00:00",2020-07-10 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,14.1,25.48,14.93,15.39,-12.56,1.13
"AQY BB-642","2020-07-10 03:00:00",2020-07-10 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,14.1,22.84,14.69,15.44,-5.36,2.08
"AQY BB-633","2020-07-10 04:00:00",2020-07-10 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,12.6,24.57,13.1,13.54,-13.3,1.28
"AQY BB-642","2020-07-10 04:00:00",2020-07-10 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,12.6,22.19,13.03,13.86,-6.38,2.08
"AQY BB-633","2020-07-10 05:00:00",2020-07-10 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,9.8,22.9,9.73,10.15,-11.22,3.31
"AQY BB-642","2020-07-10 05:00:00",2020-07-10 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,9.8,20.79,9.47,10.45,-5.22,3.67
"AQY BB-633","2020-07-10 06:00:00",2020-07-10 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,10.1,23.23,10.4,10.82,-12.6,2.41
"AQY BB-642","2020-07-10 06:00:00",2020-07-10 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,10.1,21.02,10.06,11.01,-6.53,2.88
"AQY BB-633","2020-07-10 07:00:00",2020-07-10 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,8.3,22.19,8.3,8.71,-12.41,3.11
"AQY BB-642","2020-07-10 07:00:00",2020-07-10 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,8.3,20.22,8.02,9.06,-6.6,3.44
"AQY BB-633","2020-07-10 08:00:00",2020-07-10 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,8.3,22.21,8.34,8.75,-12.12,3.25
"AQY BB-642","2020-07-10 08:00:00",2020-07-10 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,8.3,20.27,8.15,9.18,-6.56,3.42
"AQY BB-633","2020-07-10 09:00:00",2020-07-10 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,8.5,22.6,9.13,9.54,-12.64,2.75
"AQY BB-642","2020-07-10 09:00:00",2020-07-10 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,8.5,20.56,8.89,9.89,-6.89,3.04
"AQY BB-633","2020-07-10 10:00:00",2020-07-10 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,8,22.91,9.75,10.17,-13.24,2.27
"AQY BB-642","2020-07-10 10:00:00",2020-07-10 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,8,20.67,9.17,10.16,-7.41,2.71
"AQY BB-633","2020-07-10 11:00:00",2020-07-10 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,8.4,22.34,8.6,9.01,-13.41,2.51
"AQY BB-642","2020-07-10 11:00:00",2020-07-10 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,8.4,20.25,8.1,9.13,-7.6,2.94
"AQY BB-633","2020-07-10 12:00:00",2020-07-10 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,6,21.08,6.07,6.46,-11.97,3.98
"AQY BB-642","2020-07-10 12:00:00",2020-07-10 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,6,19.28,5.63,6.77,-6.76,4.06
"AQY BB-633","2020-07-10 13:00:00",2020-07-10 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,7.2,21.91,7.74,8.14,-12.8,3.07
"AQY BB-642","2020-07-10 13:00:00",2020-07-10 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,7.2,19.62,6.49,7.6,-7.2,3.59
"AQY BB-633","2020-07-10 14:00:00",2020-07-10 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,6.3,21.15,6.21,6.6,-11.46,4.2
"AQY BB-642","2020-07-10 14:00:00",2020-07-10 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,6.3,19.02,4.97,6.14,-6.4,4.42
"AQY BB-633","2020-07-10 15:00:00",2020-07-10 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,8.4,22.09,8.1,8.51,-10.54,4.13
"AQY BB-642","2020-07-10 15:00:00",2020-07-10 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,8.4,19.33,5.76,6.89,-6.15,4.31
"AQY BB-633","2020-07-10 16:00:00",2020-07-10 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,9.7,23.04,10.01,10.43,-9.49,4.12
"AQY BB-642","2020-07-10 16:00:00",2020-07-10 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,9.7,19.89,7.18,8.26,-5.8,4.06
"AQY BB-633","2020-07-10 17:00:00",2020-07-10 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,10.5,23.84,11.63,12.06,-9.72,3.54
"AQY BB-642","2020-07-10 17:00:00",2020-07-10 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,10.5,20.35,8.35,9.38,-5.4,3.91
"AQY BB-633","2020-07-10 18:00:00",2020-07-10 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,12.1,24.34,12.63,13.07,-9.41,3.41
"AQY BB-642","2020-07-10 18:00:00",2020-07-10 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,12.1,20.88,9.7,10.67,-4.69,3.85
"AQY BB-633","2020-07-10 19:00:00",2020-07-10 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,13.8,25.08,14.12,14.58,-8.4,3.5
"AQY BB-642","2020-07-10 19:00:00",2020-07-10 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,13.8,21.61,11.56,12.45,-2.95,4.14
"AQY BB-633","2020-07-10 20:00:00",2020-07-10 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,15.1,26.01,16,16.46,-8.28,3.03
"AQY BB-642","2020-07-10 20:00:00",2020-07-10 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,15.1,22.28,13.26,14.08,-1.65,4.26
"AQY BB-633","2020-07-10 21:00:00",2020-07-10 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,15.7,26.34,16.66,17.13,-8.99,2.47
"AQY BB-642","2020-07-10 21:00:00",2020-07-10 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,15.7,22.64,14.18,14.96,-1.46,4.09
"AQY BB-633","2020-07-10 22:00:00",2020-07-10 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,14.6,26.05,16.08,16.54,-11.31,1.45
"AQY BB-642","2020-07-10 22:00:00",2020-07-10 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,14.6,22.71,14.36,15.13,-3.51,3.06
"AQY BB-633","2020-07-10 23:00:00",2020-07-10 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,14.3,25.83,15.63,16.1,-12.29,1.07
"AQY BB-642","2020-07-10 23:00:00",2020-07-10 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,14.3,22.59,14.05,14.84,-4.04,2.9
"AQY BB-633","2020-07-11 00:00:00",2020-07-11 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,12.6,25.1,14.16,14.62,-12.07,1.61
"AQY BB-642","2020-07-11 00:00:00",2020-07-11 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,12.6,22.4,13.57,14.37,-3.84,3.13
"AQY BB-633","2020-07-11 01:00:00",2020-07-11 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,12.4,24.73,13.42,13.86,-11.66,2.04
"AQY BB-642","2020-07-11 01:00:00",2020-07-11 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,12.4,22.2,13.06,13.89,-3.99,3.21
"AQY BB-633","2020-07-11 02:00:00",2020-07-11 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,10.6,23.96,11.87,12.3,-10.93,2.85
"AQY BB-642","2020-07-11 02:00:00",2020-07-11 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,10.6,21.52,11.33,12.23,-3.65,3.87
"AQY BB-633","2020-07-11 03:00:00",2020-07-11 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,12.6,24.84,13.64,14.09,-11.17,2.22
"AQY BB-642","2020-07-11 03:00:00",2020-07-11 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,12.6,22.29,13.29,14.1,-3.98,3.15
"AQY BB-633","2020-07-11 04:00:00",2020-07-11 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,14.3,25.55,15.07,15.53,-10.61,2.1
"AQY BB-642","2020-07-11 04:00:00",2020-07-11 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,14.3,22.74,14.43,15.2,-3.63,2.98
"AQY BB-633","2020-07-11 05:00:00",2020-07-11 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,16.7,26.83,17.65,18.13,-10.24,1.55
"AQY BB-642","2020-07-11 05:00:00",2020-07-11 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,16.7,23.64,16.72,17.39,-3.26,2.49
"AQY BB-633","2020-07-11 06:00:00",2020-07-11 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.01,-36.39,2.03,17.9,16.1,26.26,16.5,16.97,-9.27,2.38
"AQY BB-642","2020-07-11 06:00:00",2020-07-11 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.54,-43.42,2.44,16.5,16.1,23.46,16.26,16.95,-3,2.75
"AQY BB-633","2020-07-11 07:00:00",2020-07-11 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.05,-37.97,2.03,17.9,16,26.24,15.84,16.93,-9.29,2.38
"AQY BB-642","2020-07-11 07:00:00",2020-07-11 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.49,-42.03,2.44,16.5,16,23.27,15.9,16.49,-3.09,2.84
"AQY BB-633","2020-07-11 08:00:00",2020-07-11 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.05,-37.97,2.03,17.9,17.2,26.91,17.22,18.29,-9.39,1.94
"AQY BB-642","2020-07-11 08:00:00",2020-07-11 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.49,-42.03,2.44,16.5,17.2,23.99,17.7,18.25,-3.35,2.18
"AQY BB-633","2020-07-11 09:00:00",2020-07-11 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.05,-37.97,2.03,17.9,19.1,28.05,19.55,20.6,-9.98,0.97
"AQY BB-642","2020-07-11 09:00:00",2020-07-11 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.49,-42.03,2.44,16.5,19.1,24.6,19.22,19.73,-3.29,1.76
"AQY BB-633","2020-07-11 10:00:00",2020-07-11 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.05,-37.97,2.03,17.9,17,28.44,20.35,21.4,-9.42,1.04
"AQY BB-642","2020-07-11 10:00:00",2020-07-11 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.49,-42.03,2.44,16.5,17,24.92,20.01,20.51,-3.24,1.55
"AQY BB-633","2020-07-11 11:00:00",2020-07-11 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.05,-37.97,2.03,17.9,21.3,29,21.5,22.53,-9.16,0.84
"AQY BB-642","2020-07-11 11:00:00",2020-07-11 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.49,-42.03,2.44,16.5,21.3,25.32,21.01,21.49,-2.86,1.44
