"lat","lon","modality","units","proxy_raw","proxy_site","timestamp","proxy_rand"
37.9604,-122.3571,"OZONE","PPB",24.2,"San Pablo - Rumrill","2020-08-05 01:00:00",24.2000060864708
37.864767,-122.302741,"OZONE","PPB",17.6,"Berkeley Aquatic Park","2020-08-05 01:00:00",17.6000082286923
37.9604,-122.3571,"OZONE","PPB",23.8,"San Pablo - Rumrill","2020-08-05 00:00:00",23.8000061762819
37.864767,-122.302741,"OZONE","PPB",16.7,"Berkeley Aquatic Park","2020-08-05 00:00:00",16.7000025779678
37.9604,-122.3571,"OZONE","PPB",14,"San Pablo - Rumrill","2020-08-01 23:00:00",14.0000227033267
37.864767,-122.302741,"OZONE","PPB",11.7,"Berkeley Aquatic Park","2020-08-01 23:00:00",11.7000264127958
37.9604,-122.3571,"OZONE","PPB",14.3,"San Pablo - Rumrill","2020-08-01 22:00:00",14.3000121153936
37.864767,-122.302741,"OZONE","PPB",12.4,"Berkeley Aquatic Park","2020-08-01 22:00:00",12.4000512228773
37.9604,-122.3571,"OZONE","PPB",14.7,"San Pablo - Rumrill","2020-08-01 21:00:00",14.7000845759104
37.864767,-122.302741,"OZONE","PPB",11.8,"Berkeley Aquatic Park","2020-08-01 21:00:00",11.8000136281702
37.9604,-122.3571,"OZONE","PPB",15.4,"San Pablo - Rumrill","2020-08-01 20:00:00",15.4000495024375
37.864767,-122.302741,"OZONE","PPB",13,"Berkeley Aquatic Park","2020-08-01 20:00:00",13.0000784270003
37.9604,-122.3571,"OZONE","PPB",16,"San Pablo - Rumrill","2020-08-01 19:00:00",16.0000260085712
37.864767,-122.302741,"OZONE","PPB",14.6,"Berkeley Aquatic Park","2020-08-01 19:00:00",14.6000566121086
37.9604,-122.3571,"OZONE","PPB",16.1,"San Pablo - Rumrill","2020-08-01 18:00:00",16.1000591470216
37.864767,-122.302741,"OZONE","PPB",12.8,"Berkeley Aquatic Park","2020-08-01 18:00:00",12.8000478665029
37.9604,-122.3571,"OZONE","PPB",14.7,"San Pablo - Rumrill","2020-08-01 17:00:00",14.7000321260837
37.864767,-122.302741,"OZONE","PPB",10.5,"Berkeley Aquatic Park","2020-08-01 17:00:00",10.500057096422
37.9604,-122.3571,"OZONE","PPB",13.7,"San Pablo - Rumrill","2020-08-01 16:00:00",13.7000708634054
37.864767,-122.302741,"OZONE","PPB",9.8,"Berkeley Aquatic Park","2020-08-01 16:00:00",9.80005136170147
37.9604,-122.3571,"OZONE","PPB",12.2,"San Pablo - Rumrill","2020-08-01 15:00:00",12.2000461298686
37.864767,-122.302741,"OZONE","PPB",8.9,"Berkeley Aquatic Park","2020-08-01 15:00:00",8.90003558167012
37.9604,-122.3571,"OZONE","PPB",11.4,"San Pablo - Rumrill","2020-08-01 14:00:00",11.4000808966208
37.864767,-122.302741,"OZONE","PPB",8.8,"Berkeley Aquatic Park","2020-08-01 14:00:00",8.80004555320697
37.9604,-122.3571,"OZONE","PPB",10.9,"San Pablo - Rumrill","2020-08-01 13:00:00",10.9000760293109
37.864767,-122.302741,"OZONE","PPB",9.4,"Berkeley Aquatic Park","2020-08-01 13:00:00",9.40005469475068
37.9604,-122.3571,"OZONE","PPB",13,"San Pablo - Rumrill","2020-08-01 12:00:00",13.0000283675897
37.864767,-122.302741,"OZONE","PPB",7.4,"Berkeley Aquatic Park","2020-08-01 12:00:00",7.40004970388589
37.9604,-122.3571,"OZONE","PPB",12,"San Pablo - Rumrill","2020-08-01 11:00:00",12.0000897755691
37.864767,-122.302741,"OZONE","PPB",10.1,"Berkeley Aquatic Park","2020-08-01 11:00:00",10.1000661221566
37.9604,-122.3571,"OZONE","PPB",13,"San Pablo - Rumrill","2020-08-01 10:00:00",13.0000163134857
37.864767,-122.302741,"OZONE","PPB",10,"Berkeley Aquatic Park","2020-08-01 10:00:00",10.0000530525678
37.9604,-122.3571,"OZONE","PPB",14.1,"San Pablo - Rumrill","2020-08-01 09:00:00",14.1000866075297
37.864767,-122.302741,"OZONE","PPB",11,"Berkeley Aquatic Park","2020-08-01 09:00:00",11.0000141545588
37.9604,-122.3571,"OZONE","PPB",14.1,"San Pablo - Rumrill","2020-08-01 08:00:00",14.1000518762069
37.864767,-122.302741,"OZONE","PPB",13.1,"Berkeley Aquatic Park","2020-08-01 08:00:00",13.1000568114358
37.9604,-122.3571,"OZONE","PPB",13.3,"San Pablo - Rumrill","2020-08-01 07:00:00",13.3000311345338
37.864767,-122.302741,"OZONE","PPB",13.4,"Berkeley Aquatic Park","2020-08-01 07:00:00",13.4000849670134
37.9604,-122.3571,"OZONE","PPB",14.2,"San Pablo - Rumrill","2020-08-01 06:00:00",14.2000450026538
37.864767,-122.302741,"OZONE","PPB",11.7,"Berkeley Aquatic Park","2020-08-01 06:00:00",11.700060208748
37.9604,-122.3571,"OZONE","PPB",14.3,"San Pablo - Rumrill","2020-08-01 05:00:00",14.3000174480497
37.864767,-122.302741,"OZONE","PPB",11.7,"Berkeley Aquatic Park","2020-08-01 05:00:00",11.7000822627686
37.9604,-122.3571,"OZONE","PPB",15.7,"San Pablo - Rumrill","2020-08-01 04:00:00",15.7000654592566
37.864767,-122.302741,"OZONE","PPB",11.2,"Berkeley Aquatic Park","2020-08-01 04:00:00",11.2000137819336
37.9604,-122.3571,"OZONE","PPB",16.4,"San Pablo - Rumrill","2020-08-01 03:00:00",16.4000339435418
37.864767,-122.302741,"OZONE","PPB",12,"Berkeley Aquatic Park","2020-08-01 03:00:00",12.0000161883247
37.9604,-122.3571,"OZONE","PPB",16.1,"San Pablo - Rumrill","2020-08-01 02:00:00",16.1000701735251
37.864767,-122.302741,"OZONE","PPB",12.7,"Berkeley Aquatic Park","2020-08-01 02:00:00",12.7000870518811
37.9604,-122.3571,"OZONE","PPB",17.4,"San Pablo - Rumrill","2020-08-01 01:00:00",17.4000604976119
37.864767,-122.302741,"OZONE","PPB",13.3,"Berkeley Aquatic Park","2020-08-01 01:00:00",13.300025253677
37.9604,-122.3571,"OZONE","PPB",18.4,"San Pablo - Rumrill","2020-08-01 00:00:00",18.4000794399671
37.864767,-122.302741,"OZONE","PPB",14.4,"Berkeley Aquatic Park","2020-08-01 00:00:00",14.4000840080671
37.9604,-122.3571,"OZONE","PPB",20.6,"San Pablo - Rumrill","2020-07-31 23:00:00",20.6000290223893
37.864767,-122.302741,"OZONE","PPB",17.2,"Berkeley Aquatic Park","2020-07-31 23:00:00",17.2000595081046
37.9604,-122.3571,"OZONE","PPB",21.2,"San Pablo - Rumrill","2020-07-31 22:00:00",21.2000131259946
37.864767,-122.302741,"OZONE","PPB",17.1,"Berkeley Aquatic Park","2020-07-31 22:00:00",17.1000805250547
37.9604,-122.3571,"OZONE","PPB",21.2,"San Pablo - Rumrill","2020-07-31 21:00:00",21.2000602504075
37.864767,-122.302741,"OZONE","PPB",15.7,"Berkeley Aquatic Park","2020-07-31 21:00:00",15.700035507427
37.9604,-122.3571,"OZONE","PPB",21.6,"San Pablo - Rumrill","2020-07-31 20:00:00",21.6000385778681
37.864767,-122.302741,"OZONE","PPB",16.1,"Berkeley Aquatic Park","2020-07-31 20:00:00",16.1000183402137
37.9604,-122.3571,"OZONE","PPB",21.5,"San Pablo - Rumrill","2020-07-31 19:00:00",21.5000734791022
37.864767,-122.302741,"OZONE","PPB",15.1,"Berkeley Aquatic Park","2020-07-31 19:00:00",15.1000650866573
37.9604,-122.3571,"OZONE","PPB",21.1,"San Pablo - Rumrill","2020-07-31 18:00:00",21.1000667526197
37.864767,-122.302741,"OZONE","PPB",12.9,"Berkeley Aquatic Park","2020-07-31 18:00:00",12.9000612838785
37.9604,-122.3571,"OZONE","PPB",21.4,"San Pablo - Rumrill","2020-07-31 17:00:00",21.4000886637397
37.864767,-122.302741,"OZONE","PPB",12.4,"Berkeley Aquatic Park","2020-07-31 17:00:00",12.4000304911664
37.9604,-122.3571,"OZONE","PPB",20.7,"San Pablo - Rumrill","2020-07-31 16:00:00",20.7000651440063
37.864767,-122.302741,"OZONE","PPB",13.1,"Berkeley Aquatic Park","2020-07-31 16:00:00",13.1000703947158
37.9604,-122.3571,"OZONE","PPB",19.9,"San Pablo - Rumrill","2020-07-31 15:00:00",19.9000751270527
37.864767,-122.302741,"OZONE","PPB",13.7,"Berkeley Aquatic Park","2020-07-31 15:00:00",13.7000798100094
37.9604,-122.3571,"OZONE","PPB",20.9,"San Pablo - Rumrill","2020-07-31 14:00:00",20.9000155551847
37.864767,-122.302741,"OZONE","PPB",12.8,"Berkeley Aquatic Park","2020-07-31 14:00:00",12.8000534729872
37.9604,-122.3571,"OZONE","PPB",22.9,"San Pablo - Rumrill","2020-07-31 13:00:00",22.9000342227159
37.864767,-122.302741,"OZONE","PPB",11.4,"Berkeley Aquatic Park","2020-07-31 13:00:00",11.4000787626093
37.9604,-122.3571,"OZONE","PPB",22.1,"San Pablo - Rumrill","2020-07-31 12:00:00",22.1000263466106
37.864767,-122.302741,"OZONE","PPB",14.7,"Berkeley Aquatic Park","2020-07-31 12:00:00",14.7000677948126
37.9604,-122.3571,"OZONE","PPB",23.9,"San Pablo - Rumrill","2020-07-31 11:00:00",23.9000703319268
37.864767,-122.302741,"OZONE","PPB",15.4,"Berkeley Aquatic Park","2020-07-31 11:00:00",15.4000537065659
37.9604,-122.3571,"OZONE","PPB",23,"San Pablo - Rumrill","2020-07-31 10:00:00",23.0000432807983
37.864767,-122.302741,"OZONE","PPB",16,"Berkeley Aquatic Park","2020-07-31 10:00:00",16.0000348836321
37.9604,-122.3571,"OZONE","PPB",23.8,"San Pablo - Rumrill","2020-07-31 09:00:00",23.8000354594391
37.864767,-122.302741,"OZONE","PPB",20.1,"Berkeley Aquatic Park","2020-07-31 09:00:00",20.1000371207464
37.9604,-122.3571,"OZONE","PPB",23.7,"San Pablo - Rumrill","2020-07-31 08:00:00",23.7000138101264
37.864767,-122.302741,"OZONE","PPB",20.4,"Berkeley Aquatic Park","2020-07-31 08:00:00",20.4000410877053
37.9604,-122.3571,"OZONE","PPB",23,"San Pablo - Rumrill","2020-07-31 07:00:00",23.0000305738219
37.864767,-122.302741,"OZONE","PPB",18.3,"Berkeley Aquatic Park","2020-07-31 07:00:00",18.300044536398
37.9604,-122.3571,"OZONE","PPB",25.6,"San Pablo - Rumrill","2020-07-31 06:00:00",25.6000726763471
37.864767,-122.302741,"OZONE","PPB",18.6,"Berkeley Aquatic Park","2020-07-31 06:00:00",18.6000111822986
37.9604,-122.3571,"OZONE","PPB",24.4,"San Pablo - Rumrill","2020-07-31 05:00:00",24.4000601027816
37.864767,-122.302741,"OZONE","PPB",19.7,"Berkeley Aquatic Park","2020-07-31 05:00:00",19.7000547389604
37.9604,-122.3571,"OZONE","PPB",24.1,"San Pablo - Rumrill","2020-07-31 04:00:00",24.1000533844981
37.864767,-122.302741,"OZONE","PPB",20,"Berkeley Aquatic Park","2020-07-31 04:00:00",20.0000781838455
37.9604,-122.3571,"OZONE","PPB",22.9,"San Pablo - Rumrill","2020-07-31 03:00:00",22.9000717385821
37.864767,-122.302741,"OZONE","PPB",19.2,"Berkeley Aquatic Park","2020-07-31 03:00:00",19.2000425265417
37.9604,-122.3571,"OZONE","PPB",23.9,"San Pablo - Rumrill","2020-07-31 02:00:00",23.9000748442209
37.864767,-122.302741,"OZONE","PPB",19.8,"Berkeley Aquatic Park","2020-07-31 02:00:00",19.800065731889
37.9604,-122.3571,"OZONE","PPB",24.4,"San Pablo - Rumrill","2020-07-31 01:00:00",24.4000850455989
37.864767,-122.302741,"OZONE","PPB",20.1,"Berkeley Aquatic Park","2020-07-31 01:00:00",20.1000610352188
37.9604,-122.3571,"OZONE","PPB",27.8,"San Pablo - Rumrill","2020-07-31 00:00:00",27.80003040598
37.864767,-122.302741,"OZONE","PPB",22.3,"Berkeley Aquatic Park","2020-07-31 00:00:00",22.3000482165495
37.9604,-122.3571,"OZONE","PPB",27.4,"San Pablo - Rumrill","2020-07-30 23:00:00",27.4000363713543
37.864767,-122.302741,"OZONE","PPB",20.3,"Berkeley Aquatic Park","2020-07-30 23:00:00",20.3000747528511
37.9604,-122.3571,"OZONE","PPB",27.3,"San Pablo - Rumrill","2020-07-30 22:00:00",27.3000740614158
37.864767,-122.302741,"OZONE","PPB",20.9,"Berkeley Aquatic Park","2020-07-30 22:00:00",20.9000821892968
37.9604,-122.3571,"OZONE","PPB",27.2,"San Pablo - Rumrill","2020-07-30 21:00:00",27.2000350062612
37.864767,-122.302741,"OZONE","PPB",20.9,"Berkeley Aquatic Park","2020-07-30 21:00:00",20.9000617871355
37.9604,-122.3571,"OZONE","PPB",27.5,"San Pablo - Rumrill","2020-07-30 20:00:00",27.5000333250447
37.864767,-122.302741,"OZONE","PPB",20.6,"Berkeley Aquatic Park","2020-07-30 20:00:00",20.6000802293354
37.9604,-122.3571,"OZONE","PPB",26.9,"San Pablo - Rumrill","2020-07-30 19:00:00",26.9000427839762
37.864767,-122.302741,"OZONE","PPB",19.1,"Berkeley Aquatic Park","2020-07-30 19:00:00",19.1000381172322
37.9604,-122.3571,"OZONE","PPB",25.3,"San Pablo - Rumrill","2020-07-30 18:00:00",25.3000157077784
37.864767,-122.302741,"OZONE","PPB",16.2,"Berkeley Aquatic Park","2020-07-30 18:00:00",16.2000188497216
37.9604,-122.3571,"OZONE","PPB",24.2,"San Pablo - Rumrill","2020-07-30 17:00:00",24.2000329696177
37.864767,-122.302741,"OZONE","PPB",13.6,"Berkeley Aquatic Park","2020-07-30 17:00:00",13.6000715646679
37.9604,-122.3571,"OZONE","PPB",24.5,"San Pablo - Rumrill","2020-07-30 16:00:00",24.5000657493838
37.864767,-122.302741,"OZONE","PPB",13.7,"Berkeley Aquatic Park","2020-07-30 16:00:00",13.7000525383488
37.9604,-122.3571,"OZONE","PPB",23.9,"San Pablo - Rumrill","2020-07-30 15:00:00",23.9000406479363
37.864767,-122.302741,"OZONE","PPB",13.2,"Berkeley Aquatic Park","2020-07-30 15:00:00",13.2000355705313
37.9604,-122.3571,"OZONE","PPB",25.7,"San Pablo - Rumrill","2020-07-30 14:00:00",25.7000281845265
37.864767,-122.302741,"OZONE","PPB",15.3,"Berkeley Aquatic Park","2020-07-30 14:00:00",15.3000361577185
37.9604,-122.3571,"OZONE","PPB",22.2,"San Pablo - Rumrill","2020-07-30 13:00:00",22.2000659228264
37.864767,-122.302741,"OZONE","PPB",17.3,"Berkeley Aquatic Park","2020-07-30 13:00:00",17.3000768839156
37.9604,-122.3571,"OZONE","PPB",26.3,"San Pablo - Rumrill","2020-07-30 12:00:00",26.3000242485589
37.864767,-122.302741,"OZONE","PPB",16.2,"Berkeley Aquatic Park","2020-07-30 12:00:00",16.2000437229447
37.9604,-122.3571,"OZONE","PPB",25,"San Pablo - Rumrill","2020-07-30 11:00:00",25.0000347305699
37.864767,-122.302741,"OZONE","PPB",19.5,"Berkeley Aquatic Park","2020-07-30 11:00:00",19.500083915527
37.9604,-122.3571,"OZONE","PPB",25,"San Pablo - Rumrill","2020-07-30 10:00:00",25.0000697510856
37.864767,-122.302741,"OZONE","PPB",22,"Berkeley Aquatic Park","2020-07-30 10:00:00",22.0000628521967
37.9604,-122.3571,"OZONE","PPB",29,"San Pablo - Rumrill","2020-07-30 09:00:00",29.0000364821855
37.864767,-122.302741,"OZONE","PPB",25.2,"Berkeley Aquatic Park","2020-07-30 09:00:00",25.2000629176657
37.9604,-122.3571,"OZONE","PPB",25,"San Pablo - Rumrill","2020-07-30 08:00:00",25.0000589033133
37.864767,-122.302741,"OZONE","PPB",27.3,"Berkeley Aquatic Park","2020-07-30 08:00:00",27.3000305394583
37.9604,-122.3571,"OZONE","PPB",25.9,"San Pablo - Rumrill","2020-07-30 07:00:00",25.900077284177
37.864767,-122.302741,"OZONE","PPB",26,"Berkeley Aquatic Park","2020-07-30 07:00:00",26.0000612830578
37.9604,-122.3571,"OZONE","PPB",26.2,"San Pablo - Rumrill","2020-07-30 06:00:00",26.200067069818
37.864767,-122.302741,"OZONE","PPB",23,"Berkeley Aquatic Park","2020-07-30 06:00:00",23.0000531625444
37.9604,-122.3571,"OZONE","PPB",25.9,"San Pablo - Rumrill","2020-07-30 05:00:00",25.9000832000862
37.864767,-122.302741,"OZONE","PPB",20.3,"Berkeley Aquatic Park","2020-07-30 05:00:00",20.3000430016358
37.9604,-122.3571,"OZONE","PPB",27,"San Pablo - Rumrill","2020-07-30 04:00:00",27.0000595932546
37.864767,-122.302741,"OZONE","PPB",20.9,"Berkeley Aquatic Park","2020-07-30 04:00:00",20.9000716550766
37.9604,-122.3571,"OZONE","PPB",26.6,"San Pablo - Rumrill","2020-07-30 03:00:00",26.6000255837268
37.864767,-122.302741,"OZONE","PPB",20.4,"Berkeley Aquatic Park","2020-07-30 03:00:00",20.4000304878735
37.9604,-122.3571,"OZONE","PPB",22.6,"San Pablo - Rumrill","2020-07-30 02:00:00",22.6000411419208
37.864767,-122.302741,"OZONE","PPB",23.1,"Berkeley Aquatic Park","2020-07-30 02:00:00",23.1000357981099
37.9604,-122.3571,"OZONE","PPB",28.2,"San Pablo - Rumrill","2020-07-30 01:00:00",28.2000607035809
37.864767,-122.302741,"OZONE","PPB",21.3,"Berkeley Aquatic Park","2020-07-30 01:00:00",21.3000355161121
37.9604,-122.3571,"OZONE","PPB",27.5,"San Pablo - Rumrill","2020-07-30 00:00:00",27.5000322270101
37.864767,-122.302741,"OZONE","PPB",22.8,"Berkeley Aquatic Park","2020-07-30 00:00:00",22.800020734768
37.9604,-122.3571,"OZONE","PPB",28,"San Pablo - Rumrill","2020-07-29 23:00:00",28.0000262571269
37.864767,-122.302741,"OZONE","PPB",23.7,"Berkeley Aquatic Park","2020-07-29 23:00:00",23.7000749333255
37.9604,-122.3571,"OZONE","PPB",29.8,"San Pablo - Rumrill","2020-07-29 22:00:00",29.8000364326571
37.864767,-122.302741,"OZONE","PPB",23.8,"Berkeley Aquatic Park","2020-07-29 22:00:00",23.8000499127812
37.9604,-122.3571,"OZONE","PPB",30.3,"San Pablo - Rumrill","2020-07-29 21:00:00",30.3000737831032
37.864767,-122.302741,"OZONE","PPB",21.8,"Berkeley Aquatic Park","2020-07-29 21:00:00",21.8000862836625
37.9604,-122.3571,"OZONE","PPB",29.9,"San Pablo - Rumrill","2020-07-29 20:00:00",29.9000158504242
37.864767,-122.302741,"OZONE","PPB",23.5,"Berkeley Aquatic Park","2020-07-29 20:00:00",23.5000494607533
37.9604,-122.3571,"OZONE","PPB",26.6,"San Pablo - Rumrill","2020-07-29 19:00:00",26.6000116152253
37.864767,-122.302741,"OZONE","PPB",20.8,"Berkeley Aquatic Park","2020-07-29 19:00:00",20.8000564338245
37.9604,-122.3571,"OZONE","PPB",24.5,"San Pablo - Rumrill","2020-07-29 18:00:00",24.5000618574562
37.864767,-122.302741,"OZONE","PPB",17.4,"Berkeley Aquatic Park","2020-07-29 18:00:00",17.4000316581354
37.9604,-122.3571,"OZONE","PPB",23.7,"San Pablo - Rumrill","2020-07-29 17:00:00",23.7000878393054
37.864767,-122.302741,"OZONE","PPB",16.2,"Berkeley Aquatic Park","2020-07-29 17:00:00",16.2000578920434
37.9604,-122.3571,"OZONE","PPB",22.6,"San Pablo - Rumrill","2020-07-29 16:00:00",22.6000451270452
37.864767,-122.302741,"OZONE","PPB",14.1,"Berkeley Aquatic Park","2020-07-29 16:00:00",14.1000816997864
37.9604,-122.3571,"OZONE","PPB",21.2,"San Pablo - Rumrill","2020-07-29 15:00:00",21.20004212142
37.864767,-122.302741,"OZONE","PPB",8.9,"Berkeley Aquatic Park","2020-07-29 15:00:00",8.90008835634928
37.9604,-122.3571,"OZONE","PPB",21.7,"San Pablo - Rumrill","2020-07-29 14:00:00",21.7000496131151
37.864767,-122.302741,"OZONE","PPB",9.6,"Berkeley Aquatic Park","2020-07-29 14:00:00",9.60006169462906
37.9604,-122.3571,"OZONE","PPB",20.5,"San Pablo - Rumrill","2020-07-29 13:00:00",20.5000313921469
37.864767,-122.302741,"OZONE","PPB",11.3,"Berkeley Aquatic Park","2020-07-29 13:00:00",11.3000394943524
37.9604,-122.3571,"OZONE","PPB",17.5,"San Pablo - Rumrill","2020-07-29 12:00:00",17.5000728509922
37.864767,-122.302741,"OZONE","PPB",10,"Berkeley Aquatic Park","2020-07-29 12:00:00",10.0000551930153
37.9604,-122.3571,"OZONE","PPB",18.2,"San Pablo - Rumrill","2020-07-29 11:00:00",18.2000409759035
37.864767,-122.302741,"OZONE","PPB",12.4,"Berkeley Aquatic Park","2020-07-29 11:00:00",12.4000782794818
37.9604,-122.3571,"OZONE","PPB",18,"San Pablo - Rumrill","2020-07-29 10:00:00",18.0000345216396
37.864767,-122.302741,"OZONE","PPB",11,"Berkeley Aquatic Park","2020-07-29 10:00:00",11.0000490314226
37.9604,-122.3571,"OZONE","PPB",20.6,"San Pablo - Rumrill","2020-07-29 09:00:00",20.6000812551693
37.864767,-122.302741,"OZONE","PPB",14,"Berkeley Aquatic Park","2020-07-29 09:00:00",14.0000829613777
37.9604,-122.3571,"OZONE","PPB",17.6,"San Pablo - Rumrill","2020-07-29 08:00:00",17.6000567145056
37.864767,-122.302741,"OZONE","PPB",12.4,"Berkeley Aquatic Park","2020-07-29 08:00:00",12.4000130287812
37.9604,-122.3571,"OZONE","PPB",16.2,"San Pablo - Rumrill","2020-07-29 07:00:00",16.2000653042066
37.864767,-122.302741,"OZONE","PPB",11.1,"Berkeley Aquatic Park","2020-07-29 07:00:00",11.100012239973
37.9604,-122.3571,"OZONE","PPB",18.1,"San Pablo - Rumrill","2020-07-29 06:00:00",18.1000190830085
37.864767,-122.302741,"OZONE","PPB",10,"Berkeley Aquatic Park","2020-07-29 06:00:00",10.0000393088727
37.9604,-122.3571,"OZONE","PPB",17.6,"San Pablo - Rumrill","2020-07-29 05:00:00",17.6000492475943
37.864767,-122.302741,"OZONE","PPB",12.1,"Berkeley Aquatic Park","2020-07-29 05:00:00",12.1000310713931
37.9604,-122.3571,"OZONE","PPB",15.5,"San Pablo - Rumrill","2020-07-29 04:00:00",15.5000320112482
37.864767,-122.302741,"OZONE","PPB",12.4,"Berkeley Aquatic Park","2020-07-29 04:00:00",12.4000382608503
37.9604,-122.3571,"OZONE","PPB",16.4,"San Pablo - Rumrill","2020-07-29 03:00:00",16.4000237090981
37.864767,-122.302741,"OZONE","PPB",15,"Berkeley Aquatic Park","2020-07-29 03:00:00",15.0000197473812
37.9604,-122.3571,"OZONE","PPB",17.7,"San Pablo - Rumrill","2020-07-29 02:00:00",17.7000401748248
37.864767,-122.302741,"OZONE","PPB",14.2,"Berkeley Aquatic Park","2020-07-29 02:00:00",14.2000696965908
37.9604,-122.3571,"OZONE","PPB",20.5,"San Pablo - Rumrill","2020-07-29 01:00:00",20.5000466323942
37.864767,-122.302741,"OZONE","PPB",15.2,"Berkeley Aquatic Park","2020-07-29 01:00:00",15.200052822415
37.9604,-122.3571,"OZONE","PPB",24.7,"San Pablo - Rumrill","2020-07-29 00:00:00",24.700063414632
37.864767,-122.302741,"OZONE","PPB",18.1,"Berkeley Aquatic Park","2020-07-29 00:00:00",18.1000698723942
37.9604,-122.3571,"OZONE","PPB",26.6,"San Pablo - Rumrill","2020-07-28 23:00:00",26.6000403460943
37.864767,-122.302741,"OZONE","PPB",17.9,"Berkeley Aquatic Park","2020-07-28 23:00:00",17.9000773778526
37.9604,-122.3571,"OZONE","PPB",29.1,"San Pablo - Rumrill","2020-07-28 22:00:00",29.1000638401276
37.864767,-122.302741,"OZONE","PPB",20.4,"Berkeley Aquatic Park","2020-07-28 22:00:00",20.4000645088343
37.9604,-122.3571,"OZONE","PPB",30.2,"San Pablo - Rumrill","2020-07-28 21:00:00",30.2000880235637
37.864767,-122.302741,"OZONE","PPB",21.4,"Berkeley Aquatic Park","2020-07-28 21:00:00",21.4000786157705
37.9604,-122.3571,"OZONE","PPB",30.9,"San Pablo - Rumrill","2020-07-28 20:00:00",30.9000143879184
37.864767,-122.302741,"OZONE","PPB",22.2,"Berkeley Aquatic Park","2020-07-28 20:00:00",22.20005685285
37.9604,-122.3571,"OZONE","PPB",27.8,"San Pablo - Rumrill","2020-07-28 19:00:00",27.8000320041524
37.864767,-122.302741,"OZONE","PPB",21.2,"Berkeley Aquatic Park","2020-07-28 19:00:00",21.2000765576397
37.9604,-122.3571,"OZONE","PPB",23.9,"San Pablo - Rumrill","2020-07-28 18:00:00",23.9000497743368
37.864767,-122.302741,"OZONE","PPB",16.1,"Berkeley Aquatic Park","2020-07-28 18:00:00",16.1000898157546
37.9604,-122.3571,"OZONE","PPB",22.9,"San Pablo - Rumrill","2020-07-28 17:00:00",22.9000245788803
37.864767,-122.302741,"OZONE","PPB",13.9,"Berkeley Aquatic Park","2020-07-28 17:00:00",13.9000436326286
37.9604,-122.3571,"OZONE","PPB",22.2,"San Pablo - Rumrill","2020-07-28 16:00:00",22.2000440031955
